020930,Mozart,Wolfgang Amadeus,Le nozze di Figaro,KV492
048686,Mozart,Wolfgang Amadeus,Le nozze di Figaro,KV492
040633,van Beethoven,Ludwig,Symphony No. 5,GAi/5
058687,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
006352,Wagner,Richard,Parsifal,WWV111
009626,Wagner,Richard,Tannhäuser und der Sängerkrieg auf Wartburg,WWV70
029119,Bach,Johann Sebastian,The Art of Fugue,BWV1080
095359,van Beethoven,Ludwig,Symphony No. 5,GAi/5
080205,Bach,Johann Sebastian,Concerto No. 2 in F major,BWV1047
019082,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
047462,Smetana,Bedřich,Má vlast,JB1:112
064210,Mozart,Wolfgang Amadeus,Symphony No. 40,KV550
044899,Bach,Johann Sebastian,Concerto No. 2 in F major,BWV1047
031674,Bach,Johann Sebastian,Concerto No. 2 in F major,BWV1047
020352,Wagner,Richard,Die Walküre,WWV86B
057663,van Beethoven,Ludwig,Piano Sonata No. 23,GAxvi/146
030197,van Beethoven,Ludwig,Symphony No. 9,GAi/9
081939,van Beethoven,Ludwig,Symphony No. 7,GAi/7
024949,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
010186,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
017287,Bach,Johann Sebastian,The Art of Fugue,BWV1080
074696,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
094770,van Beethoven,Ludwig,König Stephan Overture in Eb major,GAiii/23
076329,Bach,Johann Sebastian,St Matthew Passion,BWV244
096844,van Beethoven,Ludwig,Piano Sonata No. 23,GAxvi/146
021612,Wagner,Richard,Tannhäuser und der Sängerkrieg auf Wartburg,WWV70
009031,Mozart,Wolfgang Amadeus,Symphony No. 40,KV550
058195,Mozart,Wolfgang Amadeus,Symphony No. 40,KV550
018443,Bach,Johann Sebastian,St Matthew Passion,BWV244
039450,Wagner,Richard,Tristan und Isolde,WWV90
052978,van Beethoven,Ludwig,Symphony No. 7,GAi/7
047374,Smetana,Bedřich,Má vlast,JB1:112
073992,Wagner,Richard,Die Walküre,WWV86B
095504,Wagner,Richard,Tristan und Isolde,WWV90
002698,Wagner,Richard,Tristan und Isolde,WWV90
064801,Wagner,Richard,Die Walküre,WWV86B
013263,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
