076108,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
003633,Mozart,Wolfgang Amadeus,Symphony No. 29,KV201
089601,Handel,George Frideric,Messiah,HWV56
059216,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
050045,Bach,Johann Sebastian,Goldberg Variations,BWV988
095036,Smetana,Bedřich,Libuše,JB1:102
076279,Mozart,Wolfgang Amadeus,Symphony No. 29,KV201
052942,van Beethoven,Ludwig,Symphony No. 7,GAi/7
080069,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
012443,Wagner,Richard,Parsifal,WWV111
086662,Bach,Johann Sebastian,Goldberg Variations,BWV988
017201,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
006142,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
084239,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
007102,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
098259,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
017370,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
073982,Wagner,Richard,Parsifal,WWV111
035978,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
067403,Handel,George Frideric,Messiah,HWV56
099404,Smetana,Bedřich,Má vlast,JB1:112
072909,Bach,Johann Sebastian,The Art of Fugue,BWV1080
078346,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
060243,Smetana,Bedřich,Libuše,JB1:102
029772,van Beethoven,Ludwig,König Stephan Overture in Eb major,GAiii/23
073893,Haydn,Joseph,The Creation,Hob.XXI:2
092315,Bach,Johann Sebastian,Goldberg Variations,BWV988
016055,Bach,Johann Sebastian,Mass in B minor,BWV232
087151,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
077594,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
050447,Mozart,Wolfgang Amadeus,Le nozze di Figaro,KV492
029185,Bach,Johann Sebastian,The Art of Fugue,BWV1080
038291,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
031640,Bach,Johann Sebastian,Mass in B minor,BWV232
012903,Wagner,Richard,Tristan und Isolde,WWV90
061373,Mozart,Wolfgang Amadeus,Le nozze di Figaro,KV492
089023,Wagner,Richard,Parsifal,WWV111
097660,Wagner,Richard,Tristan und Isolde,WWV90
