063410,Bach,Johann Sebastian,Suite No. 1 in G major,BWV1007
042244,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
000849,Wagner,Richard,Tannhäuser und der Sängerkrieg auf Wartburg,WWV70
038153,Bach,Johann Sebastian,Concerto No. 2 in F major,BWV1047
090946,Wagner,Richard,Lohengrin,WWV75
051924,Wagner,Richard,Lohengrin,WWV75
060766,Bach,Johann Sebastian,St Matthew Passion,BWV244
033300,Bach,Johann Sebastian,Concerto No. 2 in F major,BWV1047
057260,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
037808,Handel,George Frideric,Messiah,HWV56
017191,van Beethoven,Ludwig,Symphony No. 9,GAi/9
060651,Handel,George Frideric,Messiah,HWV56
042243,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
011497,Wagner,Richard,Das Rheingold,WWV86A
072863,Wagner,Richard,Lohengrin,WWV75
064800,Bach,Johann Sebastian,The Art of Fugue,BWV1080
062263,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
038181,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
063624,Wagner,Richard,Das Rheingold,WWV86A
047018,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
061483,Haydn,Joseph,The Creation,Hob.XXI:2
053860,Mozart,Wolfgang Amadeus,Le nozze di Figaro,KV492
081599,Bach,Johann Sebastian,Suite No. 1 in G major,BWV1007
046164,Mozart,Wolfgang Amadeus,Don Giovanni,KV527
011483,van Beethoven,Ludwig,Symphony No. 9,GAi/9
082455,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
085579,Mozart,Wolfgang Amadeus,Don Giovanni,KV527
025203,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
093011,Bach,Johann Sebastian,St Matthew Passion,BWV244
009666,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
091563,Haydn,Joseph,The Creation,Hob.XXI:2
033102,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
087781,Bach,Johann Sebastian,The Art of Fugue,BWV1080
065946,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
038379,van Beethoven,Ludwig,Symphony No. 5,GAi/5
016234,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
096089,Handel,George Frideric,Messiah,HWV56
086808,Wagner,Richard,Tannhäuser und der Sängerkrieg auf Wartburg,WWV70
062050,van Beethoven,Ludwig,Symphony No. 5,GAi/5
035694,van Beethoven,Ludwig,Symphony No. 9,GAi/9
022154,Mozart,Wolfgang Amadeus,Don Giovanni,KV527
