021097,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
064525,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
064009,Haydn,Joseph,String Quartet No. 62,Hob.III:77
010081,van Beethoven,Ludwig,Symphony No. 7,GAi/7
021118,Mozart,Wolfgang Amadeus,Symphony No. 25,KV183
022667,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
033886,van Beethoven,Ludwig,König Stephan Overture in Eb major,GAiii/23
072712,Handel,George Frideric,Messiah,HWV56
065991,van Beethoven,Ludwig,Symphony No. 7,GAi/7
099353,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
040340,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
005200,Wagner,Richard,Parsifal,WWV111
053420,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
072046,Wagner,Richard,Parsifal,WWV111
029950,Haydn,Joseph,String Quartet No. 62,Hob.III:77
003131,Wagner,Richard,Lohengrin,WWV75
083607,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
008209,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
035188,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
076859,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
026925,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
045435,Bach,Johann Sebastian,St Matthew Passion,BWV244
070953,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
065567,Dvořák,Antonín,Rusalka,B203
057693,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
073791,Haydn,Joseph,String Quartet No. 62,Hob.III:77
054970,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
039809,van Beethoven,Ludwig,König Stephan Overture in Eb major,GAiii/23
089232,Mozart,Wolfgang Amadeus,Don Giovanni,KV527
033640,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
022006,van Beethoven,Ludwig,Symphony No. 7,GAi/7
001411,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
041530,Wagner,Richard,Das Rheingold,WWV86A
011220,Wagner,Richard,Das Rheingold,WWV86A
020534,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
022619,Wagner,Richard,Lohengrin,WWV75
005318,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
018283,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
050608,Wagner,Richard,Parsifal,WWV111
070546,Dvořák,Antonín,Rusalka,B203
075404,Mozart,Wolfgang Amadeus,Don Giovanni,KV527
007230,Bach,Johann Sebastian,St Matthew Passion,BWV244
056970,Mozart,Wolfgang Amadeus,Don Giovanni,KV527
012668,Wagner,Richard,Lohengrin,WWV75
001195,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
