049265,14.99,1,2023-01-30 11:50:05
062159,21.59,1,2023-01-30 11:50:05
033115,15.59,3,2023-01-30 11:50:05
096437,12.19,1,2023-01-31 16:41:41
017076,13.89,1,2023-01-31 16:41:41
007811,20.79,1,2023-01-31 16:41:41
020746,12.89,1,2023-02-01 16:27:26
089387,28.19,1,2023-02-01 16:27:26
079648,21.99,3,2023-02-01 16:27:26
031054,26.09,1,2023-02-03 12:44:00
017076,13.89,1,2023-02-04 11:58:02
017577,11.69,1,2023-02-04 11:58:02
061892,18.29,1,2023-02-04 11:58:02
017076,13.89,1,2023-02-04 14:47:08
020746,12.89,1,2023-02-06 11:37:23
094894,16.29,1,2023-02-06 11:37:23
017076,13.89,1,2023-02-07 11:56:03
097582,27.09,1,2023-02-07 11:56:03
000982,26.19,1,2023-02-08 16:14:09
092697,18.49,1,2023-02-08 16:14:09
055858,10.39,1,2023-02-08 16:14:09
088247,15.59,3,2023-02-09 15:48:12
016780,10.19,1,2023-02-09 15:48:12
048325,23.29,1,2023-02-10 10:12:01
017076,13.89,1,2023-02-10 12:11:12
024325,18.29,1,2023-02-10 12:11:12
024325,18.29,1,2023-02-10 16:08:50
075909,26.19,1,2023-02-10 16:08:50
017076,13.89,1,2023-02-12 13:11:49
058914,23.09,2,2023-02-12 13:11:49
094894,16.29,1,2023-02-14 09:41:55
088893,21.79,1,2023-02-14 09:41:55
002968,29.29,1,2023-02-14 09:41:55
016780,10.19,2,2023-02-15 10:31:22
094894,16.29,2,2023-02-15 10:31:22
012362,24.69,1,2023-02-15 15:17:04
026470,21.49,1,2023-02-15 15:17:04
005621,20.39,1,2023-02-15 15:17:04
000982,26.19,3,2023-02-16 14:17:23
089387,28.19,2,2023-02-18 12:37:39
002968,29.29,2,2023-02-18 12:37:39
055858,10.39,1,2023-02-20 09:31:56
092697,18.49,2,2023-02-20 09:31:56
024325,18.29,1,2023-02-20 09:31:56
055858,10.39,1,2023-02-21 09:46:37
061892,18.29,1,2023-02-21 09:46:37
002968,29.29,1,2023-02-21 09:46:37
033884,25.09,1,2023-02-22 15:14:03
008786,24.99,1,2023-02-22 15:14:03
006530,25.99,1,2023-02-22 15:14:03
016780,10.19,2,2023-02-23 10:34:02
088893,21.79,1,2023-02-23 10:34:02
008786,24.99,1,2023-02-23 15:24:41
016780,10.19,1,2023-02-23 16:24:06
085675,22.59,1,2023-02-25 09:12:38
055813,17.19,2,2023-02-25 09:12:38
004735,21.79,1,2023-02-25 15:14:41
032185,26.39,1,2023-02-25 15:14:41
085675,22.59,1,2023-02-25 15:14:41
094894,16.29,1,2023-02-26 16:59:54
081587,28.49,2,2023-02-26 16:59:54
033884,25.09,1,2023-02-28 13:37:27
031054,26.09,1,2023-02-28 13:37:27
092697,18.49,1,2023-03-01 11:18:39
097582,27.09,1,2023-03-02 11:01:47
000982,26.19,1,2023-03-02 11:01:47
055858,10.39,2,2023-03-02 11:01:47
017577,11.69,2,2023-03-03 10:17:06
031054,26.09,1,2023-03-03 10:17:06
002968,29.29,1,2023-03-03 10:17:06
007811,20.79,2,2023-03-04 11:21:36
088893,21.79,1,2023-03-04 11:21:36
020746,12.89,1,2023-03-05 16:43:58
033884,25.09,1,2023-03-05 16:43:58
007811,20.79,2,2023-03-07 12:01:51
088247,15.59,1,2023-03-07 12:01:51
061892,18.29,1,2023-03-07 12:01:51
079648,21.99,1,2023-03-09 11:38:26
064065,20.29,1,2023-03-09 11:38:26
020746,12.89,2,2023-03-10 15:45:39
012362,24.69,1,2023-03-10 15:45:39
007811,20.79,1,2023-03-11 11:46:04
079648,21.99,1,2023-03-11 11:46:04
016780,10.19,1,2023-03-12 10:52:07
079648,21.99,3,2023-03-12 10:52:07
006530,25.99,1,2023-03-12 10:52:07
096558,17.59,1,2023-03-12 15:32:06
012362,24.69,1,2023-03-12 15:32:06
088247,15.59,1,2023-03-13 09:17:06
037778,17.99,2,2023-03-14 13:19:16
048325,23.29,1,2023-03-14 13:19:16
088893,21.79,2,2023-03-16 09:38:30
018658,24.79,1,2023-03-16 09:38:30
008786,24.99,2,2023-03-16 09:38:30
007811,20.79,2,2023-03-16 10:04:45
026470,21.49,2,2023-03-16 10:04:45
064065,20.29,1,2023-03-16 10:04:45
096437,12.19,1,2023-03-17 13:28:36
061892,18.29,1,2023-03-19 11:21:52
097582,27.09,1,2023-03-19 11:21:52
055858,10.39,2,2023-03-20 16:40:02
007811,20.79,3,2023-03-21 13:45:55
012362,24.69,1,2023-03-21 13:45:55
096558,17.59,1,2023-03-23 11:36:07
032185,26.39,1,2023-03-23 11:36:07
007811,20.79,1,2023-03-23 11:36:07
062159,21.59,1,2023-03-23 15:30:49
016780,10.19,1,2023-03-24 15:43:03
055813,17.19,1,2023-03-25 15:44:20
