002675,11.69,1,2023-02-20 10:52:16
046776,17.59,1,2023-02-20 12:36:11
002203,22.29,1,2023-02-20 14:35:53
039840,12.99,1,2023-02-20 14:35:53
051606,29.19,3,2023-02-22 14:28:06
082404,16.89,1,2023-02-22 14:28:06
006136,27.09,1,2023-02-23 15:04:35
061902,23.49,1,2023-02-23 15:04:35
099344,28.89,1,2023-02-25 13:58:05
056817,27.79,1,2023-02-25 13:58:05
031476,23.69,1,2023-02-25 13:58:05
036954,22.99,1,2023-02-26 09:58:44
061976,27.39,2,2023-02-26 09:58:44
015803,22.99,2,2023-02-26 09:58:44
061976,27.39,2,2023-02-27 12:48:10
006136,27.09,1,2023-03-01 11:51:43
051606,29.19,1,2023-03-01 11:51:43
054238,16.29,1,2023-03-02 16:20:46
091027,29.19,1,2023-03-02 16:20:46
008734,25.79,1,2023-03-04 09:08:09
054238,16.29,1,2023-03-05 13:21:23
048048,25.69,1,2023-03-05 13:21:23
052836,21.69,2,2023-03-07 12:34:48
052663,26.59,1,2023-03-08 16:14:47
049158,14.89,2,2023-03-08 16:14:47
082404,16.89,1,2023-03-08 16:14:47
006136,27.09,1,2023-03-09 12:01:32
080741,23.59,2,2023-03-09 12:01:32
054354,24.79,1,2023-03-09 12:01:32
008734,25.79,1,2023-03-11 11:18:32
061902,23.49,1,2023-03-13 09:48:24
006136,27.09,1,2023-03-13 09:48:24
009969,22.79,1,2023-03-13 09:48:24
056817,27.79,1,2023-03-14 12:53:40
056817,27.79,1,2023-03-14 12:53:40
055466,20.59,2,2023-03-15 11:11:23
007566,22.59,2,2023-03-15 11:11:23
055466,20.59,1,2023-03-15 11:11:23
082404,16.89,1,2023-03-15 16:56:34
054238,16.29,1,2023-03-15 16:56:34
002203,22.29,1,2023-03-15 16:56:34
086557,13.09,1,2023-03-17 11:42:35
075921,27.39,1,2023-03-17 11:42:35
036954,22.99,1,2023-03-18 16:37:18
024667,28.69,1,2023-03-19 11:13:48
075921,27.39,3,2023-03-19 13:47:30
054238,16.29,1,2023-03-20 12:14:44
005751,28.09,1,2023-03-20 12:14:44
036954,22.99,1,2023-03-21 09:13:59
069228,21.39,1,2023-03-21 10:39:45
056620,19.49,1,2023-03-21 12:54:37
054354,24.79,1,2023-03-21 12:54:37
036954,22.99,1,2023-03-21 12:54:37
082404,16.89,1,2023-03-22 14:31:27
024667,28.69,1,2023-03-22 14:31:27
062624,18.49,2,2023-03-23 14:57:16
052836,21.69,1,2023-03-25 11:35:09
077805,21.69,3,2023-03-25 11:35:09
099344,28.89,1,2023-03-25 13:13:02
056817,27.79,1,2023-03-25 13:13:02
091027,29.19,2,2023-03-25 13:13:02
055466,20.59,1,2023-03-27 11:32:18
056817,27.79,2,2023-03-27 11:32:18
002156,19.79,2,2023-03-27 11:32:18
002156,19.79,1,2023-03-28 15:25:33
069228,21.39,1,2023-03-29 13:58:56
085653,27.89,1,2023-03-31 12:12:56
048048,25.69,1,2023-03-31 12:12:56
002203,22.29,1,2023-04-02 11:21:03
048048,25.69,1,2023-04-02 12:30:30
099344,28.89,1,2023-04-02 12:30:30
009969,22.79,1,2023-04-03 11:28:18
056817,27.79,1,2023-04-03 11:28:18
046776,17.59,1,2023-04-03 11:28:18
051606,29.19,1,2023-04-05 11:05:24
075921,27.39,1,2023-04-07 10:38:00
009969,22.79,1,2023-04-07 10:38:00
049158,14.89,1,2023-04-09 09:27:34
002657,15.69,1,2023-04-09 09:27:34
075921,27.39,1,2023-04-10 16:32:55
061976,27.39,1,2023-04-12 12:46:23
039840,12.99,2,2023-04-12 12:46:23
054697,14.59,1,2023-04-14 12:34:11
036954,22.99,1,2023-04-14 12:34:11
031476,23.69,1,2023-04-14 12:34:11
007566,22.59,2,2023-04-16 10:03:54
061902,23.49,2,2023-04-17 09:59:27
024667,28.69,2,2023-04-17 09:59:27
075921,27.39,1,2023-04-17 09:59:27
048048,25.69,1,2023-04-17 11:20:50
085653,27.89,1,2023-04-18 12:47:16
082404,16.89,1,2023-04-18 12:47:16
024667,28.69,1,2023-04-20 11:38:51
007566,22.59,3,2023-04-20 11:38:51
061976,27.39,1,2023-04-21 16:10:31
049158,14.89,2,2023-04-21 16:10:31
002203,22.29,1,2023-04-21 16:10:31
077805,21.69,2,2023-04-23 09:31:10
082404,16.89,1,2023-04-24 11:18:20
075921,27.39,1,2023-04-26 10:27:26
054354,24.79,1,2023-04-26 10:27:26
009969,22.79,1,2023-04-27 16:02:47
056817,27.79,1,2023-04-27 16:02:47
054238,16.29,1,2023-04-29 14:33:03
052836,21.69,1,2023-04-29 14:33:03
008734,25.79,1,2023-04-30 14:34:20
091027,29.19,1,2023-04-30 14:34:20
087904,25.89,2,2023-04-30 14:34:20
091027,29.19,1,2023-05-01 16:25:48
052836,21.69,1,2023-05-01 16:25:48
089026,19.19,1,2023-05-03 10:30:38
049158,14.89,2,2023-05-03 10:30:38
024667,28.69,1,2023-05-04 15:27:49
052663,26.59,1,2023-05-04 15:27:49
002156,19.79,2,2023-05-06 13:51:16
006136,27.09,1,2023-05-08 12:15:00
085653,27.89,2,2023-05-08 12:15:00
015803,22.99,1,2023-05-08 14:51:19
085653,27.89,1,2023-05-08 14:51:19
055466,20.59,1,2023-05-08 14:51:19
031476,23.69,1,2023-05-09 16:23:55
024667,28.69,1,2023-05-10 16:07:11
