064716,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
076884,van Beethoven,Ludwig,Symphony No. 5,GAi/5
085779,Wagner,Richard,Das Rheingold,WWV86A
053062,Mozart,Wolfgang Amadeus,Symphony No. 29,KV201
090525,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
016089,Smetana,Bedřich,Má vlast,JB1:112
028353,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
056204,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
017468,Bach,Johann Sebastian,The Art of Fugue,BWV1080
092834,Mozart,Wolfgang Amadeus,Serenade No. 10,KV361
087912,Wagner,Richard,Lohengrin,WWV75
052302,Bach,Johann Sebastian,St Matthew Passion,BWV244
079326,Wagner,Richard,Lohengrin,WWV75
018606,Mozart,Wolfgang Amadeus,Symphony No. 29,KV201
076093,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
048349,Bach,Johann Sebastian,Goldberg Variations,BWV988
057812,Mozart,Wolfgang Amadeus,Symphony No. 29,KV201
077510,Haydn,Joseph,The Creation,Hob.XXI:2
049395,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
002742,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
040776,van Beethoven,Ludwig,Symphony No. 7,GAi/7
038403,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
034761,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
048390,Bach,Johann Sebastian,The Art of Fugue,BWV1080
057639,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
050719,Mozart,Wolfgang Amadeus,Serenade No. 10,KV361
028602,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
022559,van Beethoven,Ludwig,Symphony No. 5,GAi/5
052562,Handel,George Frideric,Messiah,HWV56
013140,Dvořák,Antonín,Rusalka,B203
021279,van Beethoven,Ludwig,Symphony No. 5,GAi/5
052273,Wagner,Richard,Das Rheingold,WWV86A
029365,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
006850,Bach,Johann Sebastian,Goldberg Variations,BWV988
069177,van Beethoven,Ludwig,Symphony No. 7,GAi/7
089436,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
034120,Bach,Johann Sebastian,The Art of Fugue,BWV1080
052413,Wagner,Richard,Das Rheingold,WWV86A
002846,Bach,Johann Sebastian,St Matthew Passion,BWV244
028466,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
055924,Dvořák,Antonín,Rusalka,B203
031890,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
022007,Wagner,Richard,Lohengrin,WWV75
082347,Bach,Johann Sebastian,St Matthew Passion,BWV244
041372,Smetana,Bedřich,Má vlast,JB1:112
066989,Haydn,Joseph,The Creation,Hob.XXI:2
016364,Mozart,Wolfgang Amadeus,Serenade No. 10,KV361
012682,Handel,George Frideric,Messiah,HWV56
077650,Handel,George Frideric,Messiah,HWV56
036044,Bach,Johann Sebastian,Goldberg Variations,BWV988
