026666,Wagner,Richard,Der fliegende Holländer,WWV63
086785,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
061074,Wagner,Richard,Parsifal,WWV111
065487,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
010522,Wagner,Richard,Lohengrin,WWV75
086245,Bach,Johann Sebastian,The Art of Fugue,BWV1080
098943,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
059958,Bach,Johann Sebastian,St Matthew Passion,BWV244
091561,Smetana,Bedřich,Má vlast,JB1:112
089425,Wagner,Richard,Das Rheingold,WWV86A
097826,Smetana,Bedřich,Má vlast,JB1:112
058771,van Beethoven,Ludwig,Piano Sonata No. 23,GAxvi/146
011533,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
032847,Mozart,Wolfgang Amadeus,Symphony No. 40,KV550
083044,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
080321,Haydn,Joseph,String Quartet No. 62,Hob.III:77
062821,Wagner,Richard,Der fliegende Holländer,WWV63
083731,Haydn,Joseph,String Quartet No. 62,Hob.III:77
091123,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
021491,Haydn,Joseph,String Quartet No. 62,Hob.III:77
085911,Mozart,Wolfgang Amadeus,Requiem in D minor,KV626
095969,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
022162,Wagner,Richard,Der fliegende Holländer,WWV63
071568,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
004819,Mozart,Wolfgang Amadeus,Die Entführung aus dem Serail,KV384
035812,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
049061,Wagner,Richard,Parsifal,WWV111
043895,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
093030,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
095014,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
054217,van Beethoven,Ludwig,Symphony No. 5,GAi/5
052895,Wagner,Richard,Das Rheingold,WWV86A
022887,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
005784,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
000615,van Beethoven,Ludwig,Piano Sonata No. 23,GAxvi/146
014274,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
079157,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
003438,Wagner,Richard,Lohengrin,WWV75
050316,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
032778,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
056552,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
083577,Mozart,Wolfgang Amadeus,Requiem in D minor,KV626
060393,Wagner,Richard,Parsifal,WWV111
