072258,16.79,1,2023-01-23 10:27:18
044448,16.59,1,2023-01-23 10:27:18
086972,24.79,2,2023-01-24 09:18:19
072022,18.39,1,2023-01-24 09:18:19
088673,26.89,1,2023-01-25 12:54:19
069651,19.19,1,2023-01-26 14:47:47
046788,15.09,2,2023-01-26 14:47:47
072022,18.39,1,2023-01-26 14:47:47
030913,29.29,1,2023-01-28 11:34:14
086053,10.99,1,2023-01-28 11:34:14
012381,20.89,1,2023-01-28 11:34:14
070271,15.39,1,2023-01-29 13:51:16
032904,26.69,1,2023-01-29 13:51:16
069651,19.19,1,2023-01-31 11:49:57
095325,20.39,1,2023-01-31 16:32:16
081127,16.69,1,2023-01-31 16:32:16
072258,16.79,1,2023-01-31 16:32:16
013908,27.19,1,2023-02-02 10:49:17
058562,29.49,1,2023-02-03 12:03:02
011777,26.69,1,2023-02-04 13:36:38
079806,11.29,1,2023-02-04 13:36:38
092918,23.69,1,2023-02-04 13:36:38
072022,18.39,1,2023-02-06 09:39:02
030913,29.29,1,2023-02-07 11:48:49
059975,19.69,1,2023-02-08 14:50:13
062043,18.69,2,2023-02-08 14:50:13
039750,14.09,1,2023-02-08 14:50:13
059074,25.19,2,2023-02-09 10:27:28
069651,19.19,1,2023-02-10 13:12:33
004629,23.39,1,2023-02-10 13:12:33
056284,19.39,1,2023-02-11 12:13:40
040582,13.69,1,2023-02-11 12:13:40
056284,19.39,1,2023-02-11 12:13:40
072022,18.39,1,2023-02-12 09:50:04
058562,29.49,1,2023-02-12 09:50:04
004629,23.39,1,2023-02-13 13:05:46
070271,15.39,1,2023-02-13 13:05:46
072258,16.79,1,2023-02-15 10:03:32
044448,16.59,1,2023-02-15 15:34:34
030913,29.29,2,2023-02-15 15:34:34
089569,28.59,1,2023-02-15 15:34:34
046788,15.09,2,2023-02-17 14:28:19
010180,23.89,1,2023-02-19 09:06:07
092918,23.69,1,2023-02-19 15:03:30
010180,23.89,1,2023-02-21 12:54:58
092918,23.69,1,2023-02-22 11:10:53
012381,20.89,1,2023-02-22 11:10:53
081127,16.69,1,2023-02-22 11:10:53
011777,26.69,1,2023-02-22 12:33:27
059975,19.69,1,2023-02-22 12:33:27
011777,26.69,1,2023-02-22 12:33:27
079426,25.99,1,2023-02-24 12:01:56
032904,26.69,2,2023-02-24 12:01:56
079426,25.99,1,2023-02-24 12:01:56
008636,19.29,3,2023-02-25 11:56:48
072022,18.39,1,2023-02-25 11:56:48
012602,13.99,1,2023-02-26 09:04:19
021847,22.79,1,2023-02-27 13:49:06
010180,23.89,2,2023-02-27 13:49:06
062043,18.69,1,2023-02-27 13:49:06
008636,19.29,1,2023-03-01 12:06:01
092918,23.69,1,2023-03-01 15:42:40
059074,25.19,1,2023-03-02 15:09:05
010180,23.89,1,2023-03-04 11:49:03
011777,26.69,2,2023-03-05 16:46:32
095325,20.39,1,2023-03-05 16:46:32
086053,10.99,1,2023-03-07 14:55:36
021847,22.79,1,2023-03-09 13:06:51
058562,29.49,1,2023-03-10 12:03:11
072258,16.79,1,2023-03-11 16:09:09
030913,29.29,1,2023-03-11 16:09:09
039750,14.09,1,2023-03-11 16:09:09
059975,19.69,1,2023-03-12 11:32:23
058562,29.49,1,2023-03-12 15:26:10
072258,16.79,1,2023-03-14 11:47:14
077876,21.39,2,2023-03-14 11:47:14
093509,28.99,1,2023-03-14 11:47:14
004629,23.39,1,2023-03-15 13:23:34
010180,23.89,1,2023-03-15 13:23:34
011777,26.69,1,2023-03-17 12:35:00
032904,26.69,1,2023-03-19 12:12:03
093591,29.49,2,2023-03-19 13:56:50
089569,28.59,2,2023-03-20 09:31:47
012381,20.89,1,2023-03-20 09:31:47
093591,29.49,1,2023-03-20 09:31:47
093591,29.49,1,2023-03-20 16:34:11
030913,29.29,1,2023-03-22 13:42:22
070271,15.39,1,2023-03-22 13:42:22
070271,15.39,1,2023-03-22 13:42:22
009879,24.99,1,2023-03-23 16:25:08
030913,29.29,1,2023-03-23 16:25:08
092918,23.69,2,2023-03-24 15:06:08
039750,14.09,1,2023-03-24 15:06:08
077876,21.39,3,2023-03-25 12:03:17
013908,27.19,2,2023-03-25 12:03:17
059975,19.69,2,2023-03-26 13:30:02
088673,26.89,2,2023-03-26 13:30:02
040582,13.69,1,2023-03-27 10:07:26
021847,22.79,1,2023-03-27 10:07:26
030913,29.29,3,2023-03-27 10:07:26
012602,13.99,2,2023-03-27 15:45:25
072022,18.39,1,2023-03-27 15:45:25
089569,28.59,1,2023-03-28 16:23:04
095325,20.39,3,2023-03-28 16:23:04
010180,23.89,1,2023-03-28 16:23:04
032904,26.69,1,2023-03-30 12:52:53
093509,28.99,1,2023-03-30 14:46:12
030913,29.29,1,2023-03-30 14:46:12
062043,18.69,1,2023-04-01 11:49:59
040582,13.69,1,2023-04-02 13:01:21
095325,20.39,1,2023-04-02 13:01:21
072022,18.39,2,2023-04-04 12:03:15
010180,23.89,2,2023-04-05 11:03:11
032904,26.69,2,2023-04-05 11:03:11
072258,16.79,1,2023-04-06 15:43:42
059975,19.69,1,2023-04-06 15:53:18
021847,22.79,1,2023-04-06 15:53:18
095325,20.39,1,2023-04-06 15:53:18
056284,19.39,1,2023-04-08 12:54:30
081127,16.69,1,2023-04-09 13:41:51
081127,16.69,2,2023-04-09 13:41:51
011777,26.69,1,2023-04-09 13:41:51
056284,19.39,1,2023-04-10 09:37:20
070271,15.39,1,2023-04-10 09:37:20
096959,12.09,3,2023-04-11 11:22:06
012381,20.89,1,2023-04-11 11:22:06
092918,23.69,1,2023-04-11 11:22:06
059975,19.69,1,2023-04-13 11:07:18
056284,19.39,1,2023-04-13 14:22:04
059975,19.69,1,2023-04-13 14:22:04
011777,26.69,2,2023-04-14 15:24:59
059975,19.69,1,2023-04-16 12:55:05
058562,29.49,2,2023-04-17 16:01:07
079806,11.29,3,2023-04-18 11:47:54
032904,26.69,1,2023-04-18 11:47:54
