039308,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
016221,Wagner,Richard,Parsifal,WWV111
095859,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
052896,Wagner,Richard,Das Rheingold,WWV86A
019522,Smetana,Bedřich,Libuše,JB1:102
072791,Handel,George Frideric,Messiah,HWV56
064537,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
016779,Wagner,Richard,Parsifal,WWV111
037939,Wagner,Richard,Parsifal,WWV111
075789,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
096660,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
054466,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
059486,Mozart,Wolfgang Amadeus,Serenade No. 10,KV361
032880,Bach,Johann Sebastian,St Matthew Passion,BWV244
043563,Mozart,Wolfgang Amadeus,Violin Concerto No. 3 in G major,KV216
028284,Smetana,Bedřich,Má vlast,JB1:112
030356,van Beethoven,Ludwig,Piano Sonata No. 23,GAxvi/146
075330,Mozart,Wolfgang Amadeus,Sinfonia Concertante for Violin, Viola and Orchestra,KV364
055069,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
050027,Bach,Johann Sebastian,Toccata and Fugue in D minor,BWV565
002959,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
050483,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
021485,Mozart,Wolfgang Amadeus,Symphony No. 25,KV183
005398,Mozart,Wolfgang Amadeus,Symphony No. 25,KV183
093693,Smetana,Bedřich,Má vlast,JB1:112
074379,Haydn,Joseph,String Quartet No. 62,Hob.III:77
038918,Smetana,Bedřich,Má vlast,JB1:112
012991,Smetana,Bedřich,Libuše,JB1:102
092691,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
083055,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
043326,Bach,Johann Sebastian,St Matthew Passion,BWV244
047535,Smetana,Bedřich,Libuše,JB1:102
017325,van Beethoven,Ludwig,Symphony No. 5,GAi/5
009045,van Beethoven,Ludwig,Piano Sonata No. 23,GAxvi/146
047342,Haydn,Joseph,The Creation,Hob.XXI:2
016683,Bach,Johann Sebastian,St Matthew Passion,BWV244
093928,Mozart,Wolfgang Amadeus,Symphony No. 25,KV183
073320,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
