035978,29.39,1,2023-01-06 10:28:09
067403,20.59,1,2023-01-07 10:10:31
060243,10.99,1,2023-01-07 10:10:31
050447,10.79,1,2023-01-07 10:10:31
080069,11.69,1,2023-01-07 12:22:39
098259,14.59,1,2023-01-07 12:22:39
029772,14.99,1,2023-01-07 14:15:50
031640,22.49,1,2023-01-07 14:15:50
017201,26.49,1,2023-01-09 13:44:31
098259,14.59,1,2023-01-09 16:13:00
029185,15.19,1,2023-01-09 16:13:00
006142,27.59,1,2023-01-09 16:13:00
099404,23.79,1,2023-01-10 15:08:11
017370,20.09,1,2023-01-12 09:05:32
017370,20.09,1,2023-01-12 14:23:00
098259,14.59,1,2023-01-12 14:23:00
007102,15.89,1,2023-01-12 14:23:00
003633,13.79,3,2023-01-14 10:06:34
092315,10.19,1,2023-01-14 10:06:34
061373,19.99,1,2023-01-16 09:53:26
099404,23.79,1,2023-01-16 09:53:26
060243,10.99,2,2023-01-16 09:53:26
097660,11.69,1,2023-01-17 16:49:23
087151,24.59,1,2023-01-17 16:49:23
098259,14.59,1,2023-01-17 16:49:23
029185,15.19,1,2023-01-18 12:27:35
087151,24.59,1,2023-01-18 12:27:35
012443,19.59,1,2023-01-18 12:27:35
012443,19.59,1,2023-01-18 16:15:50
003633,13.79,1,2023-01-18 16:15:50
003633,13.79,1,2023-01-19 12:43:15
035978,29.39,1,2023-01-19 16:43:04
017370,20.09,1,2023-01-19 16:43:04
052942,15.39,1,2023-01-20 12:47:33
017201,26.49,1,2023-01-20 12:47:33
076279,26.49,2,2023-01-20 12:47:33
092315,10.19,1,2023-01-21 14:34:02
031640,22.49,1,2023-01-21 14:34:02
078346,27.69,1,2023-01-22 14:39:46
061373,19.99,2,2023-01-22 14:39:46
050447,10.79,1,2023-01-22 14:39:46
073893,21.19,2,2023-01-23 13:12:11
050045,25.69,1,2023-01-25 10:57:47
007102,15.89,1,2023-01-25 11:16:11
092315,10.19,2,2023-01-27 10:07:57
017370,20.09,1,2023-01-27 10:07:57
072909,22.99,1,2023-01-28 13:32:15
076279,26.49,2,2023-01-28 13:32:15
007102,15.89,1,2023-01-28 13:32:15
017201,26.49,1,2023-01-29 10:26:55
006142,27.59,1,2023-01-29 10:26:55
087151,24.59,1,2023-01-29 16:25:05
050447,10.79,1,2023-01-29 16:25:05
089601,12.59,1,2023-01-29 16:25:05
050447,10.79,3,2023-01-31 11:06:51
067403,20.59,1,2023-02-02 09:14:28
095036,12.99,1,2023-02-02 09:14:28
089601,12.59,1,2023-02-02 09:14:28
098259,14.59,1,2023-02-03 15:08:49
059216,14.99,1,2023-02-03 15:08:49
080069,11.69,1,2023-02-03 16:29:33
089023,14.19,1,2023-02-03 16:29:33
029185,15.19,1,2023-02-03 16:29:33
059216,14.99,1,2023-02-04 12:38:01
031640,22.49,1,2023-02-04 12:38:01
060243,10.99,1,2023-02-04 12:38:01
087151,24.59,1,2023-02-05 16:25:11
073982,26.89,1,2023-02-05 16:25:11
059216,14.99,2,2023-02-05 16:25:11
050045,25.69,1,2023-02-06 13:56:18
097660,11.69,1,2023-02-06 14:41:35
061373,19.99,2,2023-02-06 14:41:35
003633,13.79,1,2023-02-07 12:19:39
095036,12.99,1,2023-02-07 12:19:39
038291,10.59,1,2023-02-07 12:19:39
073893,21.19,1,2023-02-08 16:50:16
052942,15.39,1,2023-02-08 16:50:16
076108,27.09,1,2023-02-09 14:51:54
084239,28.29,1,2023-02-11 14:41:41
007102,15.89,1,2023-02-11 14:41:41
059216,14.99,1,2023-02-12 15:41:55
007102,15.89,1,2023-02-12 15:41:55
087151,24.59,1,2023-02-14 12:19:02
092315,10.19,1,2023-02-14 12:19:02
092315,10.19,1,2023-02-15 14:02:59
097660,11.69,1,2023-02-17 10:53:40
017201,26.49,1,2023-02-17 10:53:40
086662,12.39,1,2023-02-17 10:53:40
017201,26.49,2,2023-02-18 13:12:28
035978,29.39,1,2023-02-18 13:12:28
012443,19.59,1,2023-02-18 13:12:28
060243,10.99,1,2023-02-18 15:42:49
073982,26.89,1,2023-02-18 15:42:49
061373,19.99,1,2023-02-20 12:43:17
007102,15.89,2,2023-02-20 12:43:17
073893,21.19,1,2023-02-22 12:29:47
059216,14.99,2,2023-02-23 16:09:33
072909,22.99,1,2023-02-23 16:09:33
012443,19.59,1,2023-02-25 09:57:32
050045,25.69,2,2023-02-25 09:57:32
080069,11.69,1,2023-02-25 09:57:32
059216,14.99,1,2023-02-26 09:17:50
029185,15.19,1,2023-02-26 09:17:50
067403,20.59,2,2023-02-26 09:17:50
076108,27.09,1,2023-02-26 15:30:30
092315,10.19,1,2023-02-28 14:05:21
029772,14.99,1,2023-02-28 14:42:55
080069,11.69,1,2023-02-28 14:42:55
077594,10.69,3,2023-03-02 09:32:27
016055,13.49,1,2023-03-02 09:32:27
098259,14.59,1,2023-03-02 09:32:27
072909,22.99,2,2023-03-02 11:05:08
012903,29.69,2,2023-03-03 14:06:33
098259,14.59,2,2023-03-03 14:06:33
099404,23.79,1,2023-03-05 09:24:50
076108,27.09,1,2023-03-05 09:24:50
092315,10.19,2,2023-03-05 09:24:50
095036,12.99,2,2023-03-05 14:32:31
029185,15.19,1,2023-03-05 14:32:31
029772,14.99,2,2023-03-05 14:32:31
050447,10.79,3,2023-03-05 16:44:12
035978,29.39,1,2023-03-05 16:44:12
099404,23.79,2,2023-03-06 15:53:41
059216,14.99,1,2023-03-06 15:53:41
086662,12.39,1,2023-03-06 15:53:41
031640,22.49,3,2023-03-07 12:38:48
017370,20.09,1,2023-03-08 13:16:37
050447,10.79,2,2023-03-08 13:16:37
031640,22.49,1,2023-03-08 13:16:37
012443,19.59,1,2023-03-09 11:08:15
029772,14.99,1,2023-03-09 11:08:15
007102,15.89,1,2023-03-09 11:08:15
089023,14.19,2,2023-03-10 10:58:48
072909,22.99,1,2023-03-10 10:58:48
076108,27.09,1,2023-03-10 10:58:48
016055,13.49,2,2023-03-10 13:39:15
003633,13.79,1,2023-03-11 11:11:43
012443,19.59,1,2023-03-11 11:11:43
072909,22.99,2,2023-03-12 11:35:03
035978,29.39,2,2023-03-12 11:35:03
080069,11.69,2,2023-03-12 11:35:03
099404,23.79,1,2023-03-12 14:46:41
031640,22.49,1,2023-03-13 11:59:03
089601,12.59,1,2023-03-15 11:16:56
076108,27.09,1,2023-03-15 11:16:56
073982,26.89,1,2023-03-15 12:29:52
007102,15.89,1,2023-03-15 12:29:52
092315,10.19,1,2023-03-15 16:44:50
098259,14.59,1,2023-03-17 10:49:13
012903,29.69,1,2023-03-17 10:49:13
067403,20.59,1,2023-03-17 10:49:13
080069,11.69,1,2023-03-18 15:57:20
052942,15.39,3,2023-03-18 15:57:20
007102,15.89,1,2023-03-18 15:57:20
092315,10.19,1,2023-03-20 10:00:02
035978,29.39,1,2023-03-20 11:51:41
073982,26.89,1,2023-03-20 11:51:41
076279,26.49,1,2023-03-21 11:54:54
052942,15.39,1,2023-03-21 16:37:37
089023,14.19,1,2023-03-23 13:21:14
038291,10.59,3,2023-03-23 13:21:14
076279,26.49,2,2023-03-23 13:21:14
061373,19.99,1,2023-03-25 10:02:10
098259,14.59,1,2023-03-25 10:02:10
050447,10.79,2,2023-03-25 10:02:10
029772,14.99,1,2023-03-25 10:59:40
012443,19.59,1,2023-03-25 10:59:40
016055,13.49,1,2023-03-26 16:18:35
012903,29.69,1,2023-03-26 16:18:35
006142,27.59,1,2023-03-26 16:18:35
067403,20.59,2,2023-03-27 11:20:32
067403,20.59,1,2023-03-27 11:20:32
076279,26.49,1,2023-03-28 15:22:11
061373,19.99,1,2023-03-29 11:11:21
073982,26.89,1,2023-03-29 11:11:21
087151,24.59,1,2023-03-29 11:11:21
067403,20.59,2,2023-03-30 13:19:18
077594,10.69,1,2023-03-30 13:19:18
076108,27.09,1,2023-03-31 16:36:40
012443,19.59,1,2023-03-31 16:36:40
080069,11.69,1,2023-03-31 16:36:40
017370,20.09,1,2023-04-01 09:01:38
029772,14.99,1,2023-04-01 11:04:51
086662,12.39,1,2023-04-01 11:04:51
016055,13.49,1,2023-04-01 11:04:51
006142,27.59,1,2023-04-02 14:53:46
061373,19.99,1,2023-04-02 14:53:46
076279,26.49,1,2023-04-03 15:11:06
029772,14.99,1,2023-04-04 13:23:12
016055,13.49,1,2023-04-04 13:23:12
099404,23.79,1,2023-04-04 16:05:26
016055,13.49,1,2023-04-04 16:05:26
097660,11.69,1,2023-04-04 16:05:26
006142,27.59,1,2023-04-06 11:07:21
012903,29.69,1,2023-04-06 15:54:21
084239,28.29,1,2023-04-07 13:26:37
035978,29.39,1,2023-04-07 13:26:37
038291,10.59,1,2023-04-07 13:26:37
050447,10.79,1,2023-04-08 11:21:32
095036,12.99,2,2023-04-08 11:21:32
084239,28.29,1,2023-04-08 14:05:22
031640,22.49,1,2023-04-08 14:05:22
050045,25.69,3,2023-04-08 14:05:22
092315,10.19,1,2023-04-09 14:28:40
099404,23.79,1,2023-04-10 10:10:30
099404,23.79,1,2023-04-11 14:01:52
073893,21.19,2,2023-04-12 12:11:48
052942,15.39,1,2023-04-12 15:28:51
097660,11.69,1,2023-04-12 15:28:51
006142,27.59,1,2023-04-14 15:15:16
061373,19.99,1,2023-04-15 14:16:42
099404,23.79,3,2023-04-17 09:41:59
029185,15.19,1,2023-04-17 15:25:07
095036,12.99,1,2023-04-17 15:25:07
012903,29.69,1,2023-04-17 15:25:07
007102,15.89,1,2023-04-19 14:49:03
012443,19.59,1,2023-04-19 14:49:03
035978,29.39,1,2023-04-19 14:49:03
061373,19.99,1,2023-04-20 14:02:45
073893,21.19,1,2023-04-20 14:02:45
084239,28.29,1,2023-04-21 10:13:17
095036,12.99,1,2023-04-21 16:09:19
098259,14.59,1,2023-04-21 16:09:19
006142,27.59,1,2023-04-21 16:09:19
076108,27.09,1,2023-04-22 10:34:50
076108,27.09,3,2023-04-22 10:34:50
029772,14.99,1,2023-04-22 16:55:37
060243,10.99,3,2023-04-24 15:33:19
087151,24.59,1,2023-04-24 15:33:19
086662,12.39,1,2023-04-25 16:26:03
060243,10.99,1,2023-04-25 16:26:03
078346,27.69,1,2023-04-25 16:26:03
076279,26.49,1,2023-04-26 10:26:28
098259,14.59,1,2023-04-26 10:26:28
035978,29.39,1,2023-04-27 11:57:12
012443,19.59,1,2023-04-27 11:57:12
017201,26.49,1,2023-04-27 11:57:12
073893,21.19,2,2023-04-27 13:06:17
092315,10.19,3,2023-04-27 13:06:17
012903,29.69,1,2023-04-28 11:48:17
078346,27.69,1,2023-04-29 16:03:20
073982,26.89,1,2023-04-30 13:38:08
099404,23.79,1,2023-04-30 13:38:08
077594,10.69,1,2023-04-30 13:38:08
017370,20.09,1,2023-04-30 15:28:49
073982,26.89,1,2023-05-01 14:04:34
067403,20.59,1,2023-05-01 14:04:34
080069,11.69,1,2023-05-01 14:04:34
084239,28.29,1,2023-05-03 12:34:30
072909,22.99,1,2023-05-03 15:17:49
012443,19.59,1,2023-05-04 15:23:10
029772,14.99,1,2023-05-04 15:23:10
073893,21.19,1,2023-05-06 13:54:09
098259,14.59,1,2023-05-06 13:54:09
089601,12.59,1,2023-05-07 09:04:19
095036,12.99,1,2023-05-07 09:04:19
060243,10.99,1,2023-05-07 09:04:19
072909,22.99,1,2023-05-07 10:37:40
073893,21.19,1,2023-05-07 10:37:40
072909,22.99,1,2023-05-07 10:37:40
078346,27.69,1,2023-05-08 13:33:39
031640,22.49,1,2023-05-08 13:33:39
017370,20.09,1,2023-05-09 12:59:49
050447,10.79,1,2023-05-09 12:59:49
067403,20.59,1,2023-05-10 14:30:16
098259,14.59,1,2023-05-10 14:30:16
038291,10.59,1,2023-05-10 14:30:16
087151,24.59,1,2023-05-12 13:21:11
092315,10.19,2,2023-05-12 13:21:11
012443,19.59,1,2023-05-12 13:21:11
078346,27.69,1,2023-05-13 10:02:32
031640,22.49,1,2023-05-13 10:02:32
095036,12.99,1,2023-05-13 16:35:55
073893,21.19,1,2023-05-15 16:24:30
098259,14.59,3,2023-05-15 16:24:30
086662,12.39,1,2023-05-17 15:43:11
089601,12.59,1,2023-05-17 15:43:11
052942,15.39,1,2023-05-17 15:43:11
029185,15.19,2,2023-05-18 11:04:46
087151,24.59,1,2023-05-20 09:50:48
007102,15.89,1,2023-05-20 09:50:48
073893,21.19,3,2023-05-21 13:53:39
003633,13.79,2,2023-05-21 13:53:39
017201,26.49,1,2023-05-21 13:53:39
006142,27.59,2,2023-05-22 15:43:10
006142,27.59,1,2023-05-22 15:43:10
080069,11.69,1,2023-05-22 15:43:10
086662,12.39,3,2023-05-22 15:58:05
