080341,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
064332,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
065138,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
032831,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
084193,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
000887,Mozart,Wolfgang Amadeus,Requiem in D minor,KV626
086191,Wagner,Richard,Parsifal,WWV111
006426,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
069165,van Beethoven,Ludwig,Piano Sonata No. 14 "Moonlight" in C♯ minor,GAxvi/137
085554,van Beethoven,Ludwig,Symphony No. 7,GAi/7
063627,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
080812,Wagner,Richard,Die Walküre,WWV86B
084744,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
086152,Dvořák,Antonín,Symphony No. 9 in E minor "From the New World",B178
006304,Bach,Johann Sebastian,Goldberg Variations,BWV988
072460,Wagner,Richard,Die Walküre,WWV86B
014856,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
029077,Mozart,Wolfgang Amadeus,Symphony No. 25,KV183
044901,van Beethoven,Ludwig,Symphony No. 9,GAi/9
000595,van Beethoven,Ludwig,"Egmont" Overture in F minor,GAii/12
008640,Wagner,Richard,Die Walküre,WWV86B
000835,Bach,Johann Sebastian,Goldberg Variations,BWV988
037798,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
095138,Mozart,Wolfgang Amadeus,Symphony No. 41,KV551
098694,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
018633,Wagner,Richard,Lohengrin,WWV75
089465,Haydn,Joseph,String Quartet No. 62,Hob.III:77
010088,van Beethoven,Ludwig,Piano Sonata No. 8 "Pathétique" in C minor,GAxvi/131
007085,Bach,Johann Sebastian,Suite No. 1 in G major,BWV1007
046462,Haydn,Joseph,String Quartet No. 62,Hob.III:77
075390,Wagner,Richard,Der fliegende Holländer,WWV63
048177,van Beethoven,Ludwig,Piano Sonata No. 15 "Pastoral" in D major,GAxvi/138
022883,Haydn,Joseph,String Quartet No. 62,Hob.III:77
020224,Wagner,Richard,Der fliegende Holländer,WWV63
081732,Bach,Johann Sebastian,Goldberg Variations,BWV988
024445,Bach,Johann Sebastian,Suite No. 3 in D major,BWV1068
066951,van Beethoven,Ludwig,Violin Sonata No. 9 in A major,GAxii/100
007232,Mozart,Wolfgang Amadeus,Die Zauberflöte,KV620
