052206,26.69,1,2023-04-09 12:53:38
018498,10.69,2,2023-04-09 12:53:38
017673,16.19,2,2023-04-09 12:53:38
032634,13.19,3,2023-04-10 10:15:55
052206,26.69,1,2023-04-10 10:15:55
027175,15.09,1,2023-04-10 12:17:46
017673,16.19,2,2023-04-10 16:35:05
097844,17.19,2,2023-04-11 14:46:00
076985,18.09,1,2023-04-11 14:46:00
017305,29.69,1,2023-04-12 12:15:22
018583,10.29,1,2023-04-12 12:15:22
078349,27.39,2,2023-04-12 12:15:22
073457,10.19,1,2023-04-13 13:26:04
028129,14.29,1,2023-04-13 13:26:04
078349,27.39,2,2023-04-13 13:26:04
077215,17.39,1,2023-04-13 15:19:25
067362,25.39,1,2023-04-13 15:19:25
082569,26.59,2,2023-04-14 12:01:39
099775,19.39,1,2023-04-14 12:01:39
067362,25.39,1,2023-04-15 16:35:37
091958,17.69,1,2023-04-15 16:35:37
017673,16.19,1,2023-04-17 09:11:37
062011,15.49,1,2023-04-18 14:16:19
018498,10.69,1,2023-04-18 14:16:19
005691,21.59,1,2023-04-20 10:46:31
053634,16.89,1,2023-04-20 10:46:31
062011,15.49,1,2023-04-20 10:46:31
060959,26.39,1,2023-04-20 14:45:26
008098,29.69,3,2023-04-20 14:45:26
073457,10.19,1,2023-04-20 14:45:26
050376,19.89,1,2023-04-22 12:31:52
024494,17.39,1,2023-04-22 12:31:52
083952,25.39,2,2023-04-23 11:37:10
062011,15.49,2,2023-04-23 11:37:10
048847,22.19,1,2023-04-23 11:37:10
017305,29.69,1,2023-04-24 10:43:42
050376,19.89,3,2023-04-24 10:43:42
048847,22.19,1,2023-04-24 10:43:42
097046,21.49,2,2023-04-24 13:19:49
006036,26.79,1,2023-04-24 13:19:49
083952,25.39,1,2023-04-26 11:33:24
017305,29.69,1,2023-04-26 11:33:24
008098,29.69,1,2023-04-26 11:33:24
067538,10.39,1,2023-04-26 13:55:07
097046,21.49,2,2023-04-26 14:33:38
097046,21.49,2,2023-04-26 14:33:38
037838,22.99,1,2023-04-26 15:51:10
006036,26.79,1,2023-04-26 15:51:10
052206,26.69,1,2023-04-28 11:41:09
077696,11.59,1,2023-04-28 11:41:09
005691,21.59,1,2023-04-29 12:28:31
077696,11.59,1,2023-04-29 12:28:31
029474,15.59,1,2023-04-29 12:28:31
028129,14.29,2,2023-05-01 11:57:03
067362,25.39,2,2023-05-01 11:57:03
000421,21.09,1,2023-05-01 11:57:03
077215,17.39,1,2023-05-01 13:18:48
068621,16.59,1,2023-05-02 12:25:07
076985,18.09,1,2023-05-02 12:25:07
039975,11.79,1,2023-05-03 09:34:55
097046,21.49,1,2023-05-04 16:59:47
027175,15.09,1,2023-05-04 16:59:47
007471,25.49,2,2023-05-05 13:40:37
048847,22.19,1,2023-05-05 13:40:37
075692,27.09,1,2023-05-05 13:40:37
018498,10.69,1,2023-05-05 14:44:03
018862,25.49,1,2023-05-05 14:44:03
050376,19.89,1,2023-05-06 10:37:09
099055,18.29,1,2023-05-06 10:37:09
018583,10.29,1,2023-05-07 16:02:51
053634,16.89,1,2023-05-07 16:02:51
